YMD,PM2.5,PM10
2024-09-25T06:00:00Z,2.536233333333333,15.006416666666667
2024-09-25T06:00:00Z,2.536233333333333,15.006416666666667
2024-09-25T07:00:00Z,2.486866666666667,14.84235
2024-09-25T07:00:00Z,2.486866666666667,14.84235
2024-09-25T07:00:00Z,2.486866666666667,14.84235
2024-09-25T07:00:00Z,2.486866666666667,14.84235
2024-09-25T08:00:00Z,2.458483333333333,15.289533333333333
2024-09-25T08:00:00Z,2.458483333333333,15.289533333333333
2024-09-25T08:00:00Z,2.458483333333333,15.289533333333333
2024-09-25T08:00:00Z,2.458483333333333,15.289533333333333
2024-09-25T09:00:00Z,2.625566666666667,16.75026666666667
2024-09-25T09:00:00Z,2.625566666666667,16.75026666666667
2024-09-25T09:00:00Z,2.625566666666667,16.75026666666667
2024-09-25T09:00:00Z,2.625566666666667,16.75026666666667
2024-09-25T09:00:00Z,2.625566666666667,16.75026666666667
2024-09-25T10:00:00Z,2.6167666666666665,18.28705
2024-09-25T10:00:00Z,2.6167666666666665,18.28705
2024-09-25T10:00:00Z,2.6167666666666665,18.28705
2024-09-25T11:00:00Z,2.9944,21.453216666666666
2024-09-25T11:00:00Z,2.9944,21.453216666666666
2024-09-25T11:00:00Z,2.9944,21.453216666666666
2024-09-25T11:00:00Z,2.9944,21.453216666666666
2024-09-25T11:00:00Z,2.9944,21.453216666666666
2024-09-25T12:00:00Z,3.1483666666666665,19.04275
2024-09-25T12:00:00Z,3.1483666666666665,19.04275
2024-09-25T12:00:00Z,3.1483666666666665,19.04275
2024-09-25T13:00:00Z,3.358416666666667,23.765166666666666
2024-09-25T13:00:00Z,3.358416666666667,23.765166666666666
2024-09-25T13:00:00Z,3.358416666666667,23.765166666666666
2024-09-25T13:00:00Z,3.358416666666667,23.765166666666666
2024-09-25T13:00:00Z,3.358416666666667,23.765166666666666
2024-09-25T13:00:00Z,3.358416666666667,23.765166666666666
2024-09-25T14:00:00Z,3.7663,25.230283333333333
2024-09-25T14:00:00Z,3.7663,25.230283333333333
2024-09-25T14:00:00Z,3.7663,25.230283333333333
2024-09-25T14:00:00Z,3.7663,25.230283333333333
2024-09-25T15:00:00Z,3.7631,25.495883333333335
2024-09-25T15:00:00Z,3.7631,25.495883333333335
2024-09-25T15:00:00Z,3.7631,25.495883333333335
2024-09-25T15:00:00Z,3.7631,25.495883333333335
2024-09-25T15:00:00Z,3.7631,25.495883333333335
2024-09-25T16:00:00Z,3.4880166666666668,24.482366666666667
2024-09-25T16:00:00Z,3.4880166666666668,24.482366666666667
2024-09-25T16:00:00Z,3.4880166666666668,24.482366666666667
2024-09-25T16:00:00Z,3.4880166666666668,24.482366666666667
2024-09-25T17:00:00Z,3.464,23.903833333333335
2024-09-25T17:00:00Z,3.464,23.903833333333335
2024-09-25T17:00:00Z,3.464,23.903833333333335
2024-09-25T17:00:00Z,3.464,23.903833333333335
2024-09-25T17:00:00Z,3.464,23.903833333333335
2024-09-25T18:00:00Z,3.4411666666666667,28.5048
2024-09-25T19:00:00Z,3.8806333333333334,22.3465
2024-09-25T19:00:00Z,3.8806333333333334,22.3465
2024-09-25T20:00:00Z,3.3630666666666666,19.751183333333334
2024-09-25T20:00:00Z,3.3630666666666666,19.751183333333334
2024-09-25T21:00:00Z,3.4423500000000002,22.866616666666665
2024-09-25T21:00:00Z,3.4423500000000002,22.866616666666665
2024-09-25T21:00:00Z,3.4423500000000002,22.866616666666665
